state,Moisture,Vol,Ash,Hydrogen,Carbon,Nitrogen,Oxygen,Total Sulfur,Sulfate S,Pyr S,Org S,Hocbtu
Kentucky,2.1,33.6,18.4,4.9,65,1.3,9.6,0.8,0.05,0.3,0.44,11630
Kentucky,2.3,37.7,5.8,5.4,76.7,1.7,9.6,0.8,0.01,0.08,0.69,13736
Kentucky,2.8,27.7,31.8,4,52.3,1.3,9.7,0.8,0.01,0.23,0.59,9382
Kentucky,2.1,34.5,14.3,5.1,68.8,1.5,9.7,0.8,0.01,0.13,0.62,12406
Kentucky,3.1,29.7,29.6,4.3,54,1.2,10,0.8,0.01,0.08,0.68,9595
Kentucky,2.49,31.79,16.23,4.73,66.48,1.49,10.27,0.8,0,0.2,0.6,11793
Kentucky,3.83,37.87,3.92,5.72,77.54,1.75,10.27,0.8,0.01,0.01,0.78,13866
Kentucky,2.9,37.9,9.5,5.4,72.5,1.5,10.3,0.8,0.01,0.21,0.6,13034
Kentucky,3.3,35.6,9.3,5.4,72.4,1.7,10.5,0.8,0.01,0.06,0.7,12942
Kentucky,3.1,36.6,1.6,5.5,79.5,2,10.5,0.8,0.01,0.35,0.48,14134
Kentucky,3.48,39.53,5.91,5.53,75.68,1.56,10.52,0.8,0.02,0.14,0.64,13614
Kentucky,2.9,37,6.9,5.3,74.3,1.5,11.2,0.8,0.02,0.19,0.63,13090
Kentucky,4.7,27.3,30.7,4.2,51.7,1.2,11.3,0.8,0.01,0.18,0.63,9070
Kentucky,3.6,33.5,14.3,5,67.2,1.4,11.4,0.8,0.01,0.12,0.63,12028
Kentucky,4.6,35.4,7.8,5.4,72.9,1.7,11.5,0.8,0.03,0.31,0.42,12950
Kentucky,4.3,35.8,6.9,5.7,73.1,1.8,11.6,0.8,0.02,0.08,0.7,13026
Kentucky,5.2,35.8,2.5,5.7,76.8,1.9,12.3,0.8,0.01,0.15,0.65,13610
Kentucky,3.75,37.33,9.8,5.33,70.04,1.54,12.49,0.8,0.01,0.22,0.57,12445
Kentucky,3.4,36.7,8.3,5.5,71.1,1.6,12.6,0.8,0.01,0.22,0.62,12802
Kentucky,4.1,33.7,12.4,5,67.9,1.3,12.7,0.8,0.01,0.08,0.67,12021
Kentucky,3.9,41.2,15.6,4.9,64.3,1.3,13.1,0.8,0.01,0.18,0.66,11480
Kentucky,5.7,31.1,14,4.9,65.9,1.3,13.1,0.8,0.01,0.25,0.58,11609
Kentucky,4.9,28.6,13.6,4.8,66.4,1.3,13.1,0.8,0.1,0.27,0.4,11671
Kentucky,6,31.5,14.5,5,64,1.4,14.3,0.8,0.01,0.1,0.66,11247
Kentucky,3.9,36.8,3.4,5.6,73.8,1.9,14.6,0.8,0.01,0.23,0.54,13869
Kentucky,6.5,38.9,3,5.9,73.4,1.6,15.3,0.8,0.01,0.08,0.75,13121
Kentucky,9.66,40.21,2.38,6.21,71.99,1.47,17.15,0.8,0.01,0.23,0.56,13080
Kentucky,10.1,36,4.3,5.5,65.6,1.5,22.4,0.8,0.01,0.35,0.45,12084
Kentucky,2.12,35.65,7.29,5.32,76.6,1.78,8.22,0.79,0.02,0.19,0.58,13582
Kentucky,2.14,37.52,3.26,5.64,79.49,1.68,9.14,0.79,0.01,0.18,0.6,14228
Kentucky,6.38,36.17,1.47,5.89,77.16,2.05,12.64,0.79,0.1,0.05,0.64,13683
Kentucky,9.21,36.52,5.26,5.98,69.67,1.41,16.89,0.79,0.01,0.16,0.62,12539
Kentucky,2.78,38.6,6.98,5.46,75.42,1.88,9.48,0.78,0.04,0.08,0.66,13557
Kentucky,2.56,40.97,9.39,5.64,72.68,1.63,9.88,0.78,0.01,0.17,0.6,13165
Kentucky,3.18,38.47,2.29,5.57,79.42,1.72,10.22,0.78,0.01,0.03,0.74,14216
Kentucky,4.71,36.22,2.14,5.7,78.13,1.69,11.56,0.78,0.06,0.18,0.54,13881
Kentucky,3.36,39.42,6.31,5.39,74.29,1.44,11.79,0.78,0.02,0.13,0.63,13312
Kentucky,4.67,37.81,6.26,5.5,73.22,1.64,12.6,0.78,0.03,0.22,0.53,13085
Kentucky,5.33,32.2,14.01,5,65.31,1.51,13.54,0.78,0.01,0.11,0.62,11509
Kentucky,2.22,36.68,4.25,5.51,78.65,1.67,9.15,0.77,0.02,0.14,0.61,14058
Kentucky,2.51,38.06,6.18,5.43,75.77,1.95,9.9,0.77,0.02,0.09,0.66,13645
Kentucky,2.69,38.19,3.94,5.62,78.01,1.7,9.96,0.77,0,0.22,0.55,14016
Kentucky,2.51,34.74,3.54,5.49,78.06,1.77,10.37,0.77,0.02,0.08,0.67,14105
Kentucky,5.22,37.99,4.35,5.73,75.22,2,11.93,0.77,0,0.03,0.74,13523
Kentucky,1.86,33.28,13.5,4.93,71.82,1.8,7.19,0.76,0.05,0.1,0.61,12793
Kentucky,4.04,38.83,2.44,5.62,76.82,1.67,12.69,0.76,0,0.11,0.65,13507
Kentucky,12.76,34.14,7.06,5.7,65.62,1.33,19.53,0.76,0.02,0.13,0.61,11543
Kentucky,1.96,34.26,4.15,5.39,80.09,1.59,8.03,0.75,0.02,0.06,0.67,14327
Kentucky,2.31,36.26,3.02,5.52,79.44,2,9.27,0.75,0.03,0.08,0.64,14278
Kentucky,2.36,37.05,5.62,5.39,76.92,1.73,9.59,0.75,0,0.1,0.65,13689
Kentucky,2.77,35.44,11.25,5.18,70.41,1.59,10.79,0.75,0.01,0.3,0.22,12862
Kentucky,3.48,33.86,12.74,4.96,69.25,1.43,10.87,0.75,0.02,0.06,0.67,12235
Kentucky,4.62,38.51,3.36,5.66,76.55,1.58,12.1,0.75,0.01,0.07,0.67,13718
Kentucky,5.46,37.13,3.49,5.77,75.73,1.74,12.52,0.75,0.01,0.06,0.68,13471
Kentucky,4.42,32.12,15.28,4.64,63.92,1.3,14.11,0.75,0.02,0.17,0.56,11138
Kentucky,5.74,34.14,5.28,5.43,72.6,1.55,14.39,0.75,0.03,0.02,0.7,12944
Kentucky,2.01,33.39,5.38,5.23,78.46,1.41,8.78,0.74,0.01,0.03,0.7,13831
Kentucky,1.8,35.53,10.62,4.98,73.17,1.56,8.93,0.74,0.02,0.02,0.7,12972
Kentucky,3.63,35.02,4.7,5.22,75.72,1.54,12.08,0.74,0.02,0.1,0.62,13248
Kentucky,5.66,36.59,6.26,5.44,72.17,1.44,13.88,0.74,0.01,0.3,0.4,12804
Kentucky,2.75,33.38,14.28,4.74,68.88,1.51,9.86,0.73,0.02,0.21,0.5,12102
Kentucky,3.4,33.27,9.22,5.09,72.63,1.43,10.9,0.73,0.02,0.15,0.56,12745
Kentucky,2.8,35.62,10.23,5.24,70.2,1.41,12.19,0.73,0.01,0.03,0.69,12595
Kentucky,2.34,30.83,13.19,4.72,71.29,1.66,8.42,0.72,0.02,0.08,0.62,12512
Kentucky,2.14,35.83,1.99,5.46,81.43,1.95,8.45,0.72,0.01,0.1,0.61,14378
Kentucky,1.87,32.12,5.14,4.96,79.26,1.4,8.52,0.72,0.02,0.07,0.63,14152
Kentucky,2.1,33.84,2.08,5.5,81.52,1.54,8.64,0.72,0.03,0.19,0.5,14485
Kentucky,2.8,35.1,9.5,5.14,73.23,1.79,9.62,0.72,0.02,0.15,0.55,13080
Kentucky,2.44,37.62,6.63,5.42,75.69,1.86,9.68,0.72,0.01,0.01,0.7,13407
Kentucky,3.09,35.64,4.51,5.49,77.29,1.92,10.07,0.72,0.05,0.03,0.64,13817
Kentucky,3.61,38.78,3.41,5.58,77.28,1.61,11.4,0.72,0.04,0.06,0.62,13816
Kentucky,5.69,35.56,5.58,5.34,74.01,1.43,12.92,0.72,0.06,0.05,0.61,13073
Kentucky,9.32,35.34,5.36,5.79,70.59,1.55,15.99,0.72,0.01,0.19,0.52,12486
Kentucky,2.54,38.12,6.08,5.22,74.8,1.59,11.6,0.71,0.01,0.04,0.66,13210
Kentucky,3.62,34.77,3.56,5.2,76.82,1.51,12.2,0.71,0.02,0.09,0.6,13558
Kentucky,6.4,36.16,2.02,5.67,76.5,1.69,13.41,0.71,0.05,0.1,0.56,13631
Kentucky,6.57,36.17,5.04,5.47,71.61,1.55,15.62,0.71,0.01,0.09,0.61,12593
Kentucky,1.5,25.8,25.3,4.2,62.7,1.4,5.8,0.7,0.01,0.23,0.42,11200
Kentucky,1.28,34.98,5.21,5.29,79.93,1.61,7.26,0.7,0.03,0.02,0.65,14300
Kentucky,1.6,33.9,10.1,5.2,74.7,1.6,7.7,0.7,0.01,0.05,0.59,13276
Kentucky,2.1,31.1,21.6,4.9,63,1.8,7.9,0.7,0.01,0.12,0.56,11255
Kentucky,2.4,32.1,15.1,4.9,69.2,1.4,8.6,0.7,0.01,0.1,0.62,12233
Kentucky,2.5,33.1,12.1,5.1,71.7,1.8,8.6,0.7,0.01,0.14,0.6,12701
Kentucky,2.4,37.6,3.8,5.6,79.2,2.1,8.6,0.7,0.01,0.17,0.54,14268
Kentucky,2.2,37.3,3.1,5.6,79.8,2.2,8.6,0.7,0.01,0.1,0.63,14425
Kentucky,2.2,37.1,5.9,5.5,77.8,1.5,8.7,0.7,0.01,0.17,0.52,14002
Kentucky,1.97,35.47,7.99,5.23,75.67,1.49,8.92,0.7,0,0.05,0.65,13515
Kentucky,3.06,36.53,1.65,5.54,81.23,1.75,9.13,0.7,0.07,0.04,0.59,14484
Kentucky,2.2,35.3,9.5,5.5,73.2,1.6,9.6,0.7,0.01,0.43,0.3,13180
Kentucky,2.5,41.3,9.2,5.6,73.1,1.6,9.6,0.7,0.01,0.08,0.6,13342
Kentucky,2.8,35.9,8.6,5.3,73.8,1.9,9.8,0.7,0.01,0.23,0.49,13253
Kentucky,3.33,39.74,3.12,5.62,78.76,1.55,10.25,0.7,0.04,0.13,0.53,14103
Kentucky,3.6,37,2.8,5.7,78.1,2,10.7,0.7,0.01,0.1,0.58,14029
Kentucky,3.5,35.4,7.8,5.3,73.3,1.9,10.9,0.7,0.01,0.2,0.5,13142
Kentucky,2.9,36.4,11.1,5,70.7,1.4,11.1,0.7,0.01,0.12,0.58,12470
Kentucky,3.8,35.8,7.5,5.5,73.6,1.5,11.1,0.7,0.01,0.27,0.44,13112
Kentucky,3.1,36.2,13.9,4.9,67.8,1.4,11.3,0.7,0.02,0.14,0.57,11980
Kentucky,4.2,37,4.7,5.6,75.9,1.7,11.5,0.7,0.01,0.04,0.62,13576
Kentucky,4,35,9.8,5.2,71.2,1.6,11.6,0.7,0.01,0.1,0.58,12596
Kentucky,3.3,36.8,12.8,4.9,68.6,1.3,11.7,0.7,0.01,0.21,0.5,12120
Kentucky,4.2,36.1,9.1,5.3,71.7,1.6,11.7,0.7,0.01,0.06,0.62,12835
Kentucky,4.4,37.9,3.5,5.9,76.2,1.9,11.7,0.7,0.01,0.04,0.69,13505
Kentucky,3.2,36.2,11.2,5.2,69.5,1.4,12,0.7,0,0.48,0.17,12462
Kentucky,3.4,35.1,13.5,5,67.4,1.2,12.3,0.7,0.01,0.07,0.64,12049
Kentucky,3.8,33,15,4.9,65.2,1.7,12.5,0.7,0.01,0.05,0.66,11436
Kentucky,3.42,33.94,10.98,4.93,69.31,1.47,12.61,0.7,0.02,0.09,0.59,12161
Kentucky,5.3,32.1,12.6,5,67.4,1.4,12.8,0.7,0.01,0.15,0.57,12061
Kentucky,3.8,36.9,6.1,5.4,73.4,1.5,12.9,0.7,0.01,0.09,0.64,13102
Kentucky,5,35.1,2.9,5.6,76.5,1.6,12.9,0.7,0.01,0.03,0.65,13721
Kentucky,4.2,35.5,11,5.1,68.8,1.4,13.1,0.7,0.01,0.04,0.62,12247
Kentucky,5.48,33.63,12.69,5.06,66.88,1.4,13.25,0.7,0.01,0.16,0.5,11858
Kentucky,5.5,30.7,18.3,4.8,61.3,1.3,13.5,0.7,0.01,0.15,0.58,10891
Kentucky,6.1,35.4,6.5,5.7,71.9,1.6,13.5,0.7,0.01,0.09,0.62,12797
Kentucky,5.2,37,5.3,5.6,73,1.5,13.9,0.7,0.01,0.18,0.56,12970
Kentucky,7.4,32.5,11,5.5,67.1,1.4,14.3,0.7,0.01,0.22,0.49,11724
Kentucky,6.2,33.8,10.4,5.2,67.6,1.5,14.6,0.7,0.01,0.08,0.64,12015
Kentucky,5.8,35,11.7,5.2,66.2,1.2,15,0.7,0.01,0.12,0.59,11733
Kentucky,5.8,34.1,4.5,5.1,71.8,1.8,16.1,0.7,0.01,0.22,0.5,12914
Kentucky,10.2,29.1,22.6,4.8,51.4,1.3,19.2,0.7,0.01,0.22,0.45,8953
Kentucky,9.1,31.8,16.2,4.6,57.6,1.2,19.7,0.7,0.01,0.38,0.33,10094
Kentucky,15.9,32,7.3,5.9,59.4,1.4,25.4,0.7,0.01,0.29,0.4,10145
Kentucky,2.05,33.29,7.1,5.15,78.68,1.47,6.91,0.69,0.01,0.07,0.61,13922
Kentucky,1.55,33.62,6.05,5.24,79.07,1.38,7.57,0.69,0.03,0.18,0.48,14031
Kentucky,1.78,37.09,10.39,5.43,73.86,1.42,8.21,0.69,0.03,0.17,0.49,13238
Kentucky,2.15,35.11,10.94,5.22,71.93,1.69,9.53,0.69,0.01,0.16,0.52,12859
Kentucky,3.11,39.4,6.24,5.5,75.3,1.97,10.3,0.69,0.06,0.07,0.56,13433
Kentucky,3.84,33.17,10.03,4.95,71.41,1.72,11.2,0.69,0.01,0.12,0.56,12591
Kentucky,4.79,33,13.36,4.92,67.06,1.3,12.67,0.69,0.01,0.24,0.44,11826
Kentucky,1.9,29.77,16.67,4.71,68,1.41,8.53,0.68,0.01,0.06,0.61,11982
Kentucky,1.83,38.86,3.59,5.67,78.57,1.97,9.52,0.68,0.01,0.02,0.65,14267
Kentucky,3.44,39.02,4.78,5.6,77.48,1.77,9.69,0.68,0.04,0.09,0.55,13929
Kentucky,3.9,36.3,1.63,5.58,79.95,1.9,10.26,0.68,0.02,0.06,0.6,14260
Kentucky,2.88,37,3.22,5.59,78.2,1.62,10.69,0.68,0.02,0.02,0.64,14009
Kentucky,3.55,35.03,5.26,5.27,74.71,1.53,12.55,0.68,0.01,0.03,0.64,13108
Kentucky,5.19,36.41,1.63,5.81,77.44,1.75,12.69,0.68,0.02,0.08,0.58,13851
Kentucky,5.85,33.58,9.3,5.35,69.79,1.44,13.44,0.68,0.01,0.02,0.65,12185
Kentucky,2.22,38.05,3.26,5.54,79.44,2.22,8.87,0.67,0.01,0.12,0.54,14310
Kentucky,2.01,32.07,19.34,4.66,65.05,1.36,8.92,0.67,0.02,0.2,0.45,11393
Kentucky,2.76,34.74,7.18,5.26,76.3,1.58,9.01,0.67,0,0.04,0.63,13607
Kentucky,2.47,34.88,14.27,4.94,69.21,1.55,9.36,0.67,0.04,0.23,0.4,12295
Kentucky,2.53,35.57,6.55,5.44,76.03,1.76,9.55,0.67,0.02,0.05,0.6,13571
Kentucky,2.65,39.23,5.31,5.68,76.31,1.67,10.36,0.67,0.02,0.1,0.55,13720
Kentucky,5.46,35.82,3.03,5.58,75.72,1.57,13.43,0.67,0.03,0.08,0.56,13496
Kentucky,8.42,37.22,3.01,5.97,72.26,1.65,16.44,0.67,0.03,0.03,0.61,12853
Kentucky,2.41,37.08,10.47,5.03,72.93,1.41,9.5,0.66,0.04,0.08,0.54,12982
Kentucky,2.67,36.25,5.37,5.32,76.97,1.64,10.04,0.66,0.02,0.03,0.61,13594
Kentucky,2.98,38.18,3.11,5.75,77.56,1.54,11.38,0.66,0.02,0.02,0.62,13799
Kentucky,3.8,37.11,6.93,5.23,74.27,1.49,11.42,0.66,0.01,0,0.65,13055
Kentucky,6,34.46,7.11,5.35,72.2,1.38,13.3,0.66,0.03,0.07,0.56,12747
Kentucky,1.6,33.88,11.69,5.1,74.42,1.54,6.6,0.65,0.01,0.1,0.54,13321
Kentucky,1.3,32.61,7.69,4.96,76.94,1.66,8.1,0.65,0.02,0.06,0.57,13917
Kentucky,1.77,37.39,3.28,5.63,80.36,1.89,8.19,0.65,0.01,0.04,0.6,14598
Kentucky,1.78,34.07,10.07,4.98,73.48,1.44,9.38,0.65,0.01,0.12,0.52,13247
Kentucky,1.92,33,12.93,5.01,70.08,1.54,9.79,0.65,0.01,0.1,0.54,12680
Kentucky,5.24,34.59,7.66,5.41,72.04,1.49,12.75,0.65,0.01,0.02,0.62,12572
Kentucky,3.34,36.28,6.16,4.98,73.74,1.39,13.08,0.65,0.01,0.03,0.61,12943
Kentucky,4.51,34.22,4.65,4.96,74.84,1.5,13.4,0.65,0.02,0.05,0.58,13102
Kentucky,5.65,34.8,8.27,5.37,70.81,1.38,13.52,0.65,0.02,0.02,0.61,12506
Kentucky,5.32,32.69,13.56,5.03,65.29,1.32,14.1,0.65,0.01,0.34,0.3,11683
Kentucky,11.36,35.9,2.56,6.02,71.24,1.82,17.71,0.65,0.02,0.03,0.6,12708
Kentucky,2.56,30.38,16.67,4.6,67.87,1.46,8.76,0.64,0.01,0.09,0.54,11751
Kentucky,2.16,34.89,7.55,5.15,76.26,1.58,8.82,0.64,0.03,0.02,0.59,13501
Kentucky,2.6,40.29,3.19,5.67,78.92,1.64,9.94,0.64,0.02,0.05,0.57,14119
Kentucky,4.6,37.5,5.94,5.6,73.84,1.6,12.38,0.64,0.01,0.02,0.61,13123
Kentucky,5.9,35.07,1.74,5.73,77.8,1.63,12.46,0.64,0.02,0.01,0.61,13823
Kentucky,4.98,35.76,2.01,5.46,76.62,1.68,13.59,0.64,0.03,0.19,0.42,13542
Kentucky,2.51,34.67,10.39,5.1,73.75,1.64,8.49,0.63,0.03,0.05,0.55,13116
Kentucky,2.56,37.77,4.85,5.49,78.47,1.65,8.91,0.63,0.03,0.12,0.48,13930
Kentucky,2.68,36.22,6.49,5.47,75.77,1.54,10.1,0.63,0,0.11,0.52,13549
Kentucky,3.04,34.37,11.27,4.81,70.69,1.37,11.23,0.63,0.01,0.06,0.56,12452
Kentucky,6.69,33.46,2.28,5.51,76.89,1.66,13.03,0.63,0.06,0.05,0.52,13664
Kentucky,1.96,32.82,6.89,5.02,79.47,1.42,6.58,0.62,0.03,0.04,0.55,14114
Kentucky,1.71,35.75,4.97,5.32,79.66,1.46,7.97,0.62,0.05,0.04,0.53,14221
Kentucky,2.29,35.95,2.2,5.55,80.75,1.51,9.37,0.62,0.01,0.1,0.51,14311
Kentucky,3.86,36.45,6.04,5.48,75.88,1.56,10.42,0.62,0.02,0.09,0.51,13491
Kentucky,3.8,33.44,13.69,4.78,67.18,1.39,12.34,0.62,0.02,0.03,0.57,11825
Kentucky,4.07,36.32,2.41,5.57,76.9,1.81,12.69,0.62,0.01,0.11,0.5,13575
Kentucky,6.72,33.53,7.8,5.36,71.47,1.31,13.44,0.62,0.02,0.02,0.58,12605
Kentucky,1.45,34.18,6.04,5.33,79.38,1.34,7.3,0.61,0.02,0.02,0.57,14145
Kentucky,5.97,34.38,10.58,5.27,68.46,1.38,13.7,0.61,0.02,0.06,0.53,12075
Kentucky,6.77,38.03,2.86,5.69,74.27,1.45,15.12,0.61,0.03,0.01,0.57,13197
Kentucky,15.22,31.52,3.71,6.12,66.78,1.36,21.42,0.61,0.01,0.12,0.48,11879
Kentucky,1.9,29.7,9.6,4.8,76.6,1.2,7.2,0.6,0.01,0.45,0.16,13424
Kentucky,1.35,34.98,3.71,5.23,81.64,1.51,7.31,0.6,0.02,0.06,0.52,14544
Kentucky,2,39.4,7.7,5.6,75.3,1.7,9.1,0.6,0.01,0.03,0.61,13582
Kentucky,2.3,35.8,3.3,5.5,80.2,1.5,9.1,0.6,0.01,0.05,0.53,14389
Kentucky,3.7,30.1,11.4,4.8,71.8,1.3,10,0.6,0.01,0.13,0.46,12494
Kentucky,3.33,36.55,1.22,5.65,80.58,1.87,10.08,0.6,0,0.02,0.58,14372
Kentucky,3.1,34.6,8.7,5.2,73.7,1.6,10.1,0.6,0.01,0.05,0.5,13040
Kentucky,3,36,4.5,5.4,77.2,1.8,10.4,0.6,0.01,0.12,0.47,13770
Kentucky,4.1,37.3,4.1,5.4,77.3,1.9,10.7,0.6,0.02,0.25,0.35,13970
Kentucky,4,32.4,18.9,4.9,63.2,1.5,10.8,0.6,0.01,0.04,0.6,11217
Kentucky,3.6,32.9,19.8,4.7,62.7,1.3,11,0.6,0.01,0.12,0.45,11206
Kentucky,2.92,29.75,21.74,4.51,60.74,1.26,11.13,0.6,0.02,0.1,0.47,10835
Kentucky,3.78,36.54,5.2,5.57,75.96,1.46,11.21,0.6,0.02,0.06,0.52,13495
Kentucky,4.4,36.3,12.9,5.2,68,1.5,11.8,0.6,0.03,0.1,0.49,12110
Kentucky,4.4,35.3,10.4,5.5,70.1,1.6,11.8,0.6,0.08,0.07,0.47,12532
Kentucky,3.98,34.66,12.33,5.18,68.62,1.44,11.83,0.6,0.04,0.02,0.54,12108
Kentucky,3.5,39.9,4.6,5.6,76,1.3,11.9,0.6,0.02,0.02,0.57,13469
Kentucky,4.36,33.12,14.37,4.96,66.77,1.25,12.05,0.6,0,0.01,0.59,11763
Kentucky,5.7,31.1,17.4,5.1,63,1.4,12.7,0.6,0.01,0.25,0.3,11060
Kentucky,5.1,33.8,8.7,5.4,70.9,1.6,12.9,0.6,0.01,0.06,0.49,12698
Kentucky,5.1,35.9,6.7,5.4,72.5,1.5,13.3,0.6,0.01,0.05,0.54,12820
Kentucky,6,36.5,2.2,5.8,76.5,1.7,13.3,0.6,0.01,0.14,0.49,13780
Kentucky,4.5,34.7,2.5,5.9,76.4,1.2,13.4,0.6,0.02,0.12,0.51,13540
Kentucky,6,31.2,18.3,4.9,60.9,1.3,13.9,0.6,0.01,0.09,0.55,10840
Kentucky,4.9,36,7.5,5.5,70.7,1.6,14.1,0.6,0.01,0.07,0.5,12665
Kentucky,5.7,37.17,4.14,5.16,74.14,1.46,14.5,0.6,0.02,0.03,0.55,12796
Kentucky,5.1,36.3,3.9,5.6,73.7,1.7,14.5,0.6,0.01,0.03,0.55,13132
Kentucky,6.6,36.2,0.9,5.8,76.4,1.6,14.6,0.6,0.01,0.11,0.5,13349
Kentucky,6.4,38.5,3.5,5.5,73.8,1.4,15.2,0.6,0.01,0.06,0.52,13080
Kentucky,6.8,35.3,0.9,5.7,75.8,1.6,15.4,0.6,0.01,0.13,0.45,13291
Kentucky,7.4,33.9,1.6,5.2,75,1.6,16,0.6,0.01,0.14,0.47,12926
Kentucky,8.51,32.88,3.13,5.3,73.4,1.4,16.17,0.6,0.03,0.1,0.47,12927
Kentucky,10.7,27.9,14.1,4.8,58.3,1.2,21.2,0.6,0.01,0.08,0.47,10028
Kentucky,10.6,32.9,3.5,5.3,65.3,1.7,23.6,0.6,0.01,0.18,0.41,11272
Kentucky,2.08,34.19,9.82,5.09,76.11,1.49,6.9,0.59,0,0.05,0.54,13579
Kentucky,2.99,36.37,6.41,5.22,75.16,1.47,11.15,0.59,0.03,0.08,0.48,13301
Kentucky,4.08,32.44,10.4,5.12,70.25,1.58,12.06,0.59,0.01,0.11,0.47,12376
Kentucky,3.04,37.45,4.22,5.32,76.26,1.44,12.17,0.59,0.01,0.01,0.57,13430
Kentucky,10,31.97,2,5.56,73.15,1.3,17.4,0.59,0,0.01,0.58,12851
Kentucky,1.4,35.78,3.91,5.35,82.02,1.4,6.74,0.58,0.01,0.05,0.52,14630
Kentucky,2.08,39.13,5.15,5.51,77.71,1.62,9.43,0.58,0.01,0.03,0.54,13910
Kentucky,3.3,34.95,9.08,5.12,72.95,1.55,10.72,0.58,0.04,0.03,0.51,12931
Kentucky,6.88,31.94,7.11,4.86,66.54,1.42,19.49,0.58,0.01,0.05,0.52,11418
Kentucky,2.18,33.31,9.59,5.07,74.08,1.41,9.28,0.57,0,0.04,0.53,13077
Kentucky,1.85,33.1,15.05,4.87,69.69,1.61,8.22,0.56,0,0.04,0.52,12263
Kentucky,2.83,33.05,9.17,5.15,74.05,1.53,9.54,0.56,0.01,0.11,0.44,13084
Kentucky,3.53,39.99,4.14,5.78,77.2,1.8,10.52,0.56,0.01,0.03,0.52,13915
Kentucky,3.89,33.89,9.72,5.52,71.19,1.46,11.55,0.56,0.01,0.02,0.53,12565
Kentucky,4.32,30.25,24.5,4.48,57.3,1.21,11.95,0.56,0.02,0.07,0.47,10015
Kentucky,4.1,34.27,13.18,5.03,67.2,1.33,12.7,0.56,0.01,0.05,0.5,11915
Kentucky,3.32,34.47,5.8,5.14,75.94,1.6,10.97,0.55,0.01,0.05,0.49,13277
Kentucky,2.53,39.66,3.45,5.72,77.42,1.66,11.2,0.55,0,0.08,0.47,14074
Kentucky,4.4,34.01,10.32,4.9,70.91,1.39,11.93,0.55,0.01,0.02,0.52,12534
Kentucky,3.24,36.01,4.84,5.05,75.98,1.44,12.14,0.55,0.01,0.03,0.51,13303
Kentucky,5.18,35.45,2.1,5.58,77.7,1.86,12.21,0.55,0.01,0.02,0.52,13787
Kentucky,12.23,31.32,6.23,5.57,66.19,1.27,20.2,0.54,0.01,0.01,0.52,11545
Kentucky,13.19,30.74,10.1,5.61,61.91,1.26,20.58,0.54,0.02,0.18,0.34,10969
Kentucky,1.3,30.83,11.54,4.97,74.78,1.46,6.73,0.52,0.05,0.06,0.41,13278
Kentucky,2.16,32.95,8.29,5.06,75.98,1.48,8.67,0.52,0.02,0.06,0.44,13490
Kentucky,6.05,30.75,14.33,4.87,66.28,1.35,12.65,0.52,0.02,0.04,0.46,11648
Kentucky,5.07,33.94,7.19,5.33,72.34,1.46,13.16,0.52,0.05,0.02,0.45,12732
Kentucky,13.28,29.58,11.59,4.89,57.48,1.49,25.2,0.52,0.01,0.03,0.46,9665
Kentucky,1.85,37.51,4.03,5.52,79.79,1.57,8.58,0.51,0.01,0.02,0.48,14189
Kentucky,13.45,29.26,2.35,5.59,65.43,1.45,24.67,0.51,0.03,0.01,0.47,11388
Kentucky,1.89,32.24,11.98,4.76,73.05,1.45,8.26,0.5,0,0.05,0.45,12894
Kentucky,1.9,34.6,10.5,5.2,73.5,1.2,9,0.5,0.02,0.02,0.51,13038
Kentucky,3.4,34.6,5.5,5.3,76.3,1.8,10.5,0.5,0.01,0.34,0.18,13721
Kentucky,3.1,33.2,13.8,4.9,68.3,1.5,10.9,0.5,0.01,0.17,0.35,12295
Kentucky,4.18,32.16,6.04,5.21,75.69,1.42,11.14,0.5,0.02,0.01,0.47,13259
Kentucky,4.91,30.71,11.58,4.89,69.76,1.34,11.93,0.5,0.02,0.01,0.47,12156
Kentucky,6,35.8,9.1,5.5,69.4,1.8,13.7,0.5,0.01,0.06,0.47,12095
Kentucky,12.3,27.7,13.7,4.8,56.3,1.1,23.5,0.5,0.02,0.05,0.47,9488
Kentucky,8.36,35.72,4.34,5.68,72.51,1.55,15.46,0.46,0.01,0.03,0.42,12822
Kentucky,1.81,29.42,10.39,4.83,74.84,1.36,8.17,0.41,0.01,0.06,0.34,13233
Kentucky,3.88,27.89,21.9,3.8,61.45,1.08,11.36,0.41,0.02,0.08,0.31,10540
Kentucky,8.11,27.87,12.78,4.72,63.69,1.22,17.18,0.41,0,0.02,0.39,10963
Kentucky,10.53,32.35,6.24,5.5,68.64,1.37,17.84,0.41,0.01,0.02,0.38,11782
Kentucky,13.8,27.6,17.3,4.8,52,1.1,24.3,0.4,0.01,0.05,0.38,8697
Lowa,2.7,31.5,30.6,3.3,45.3,0.8,2.7,17.3,0.7,16.16,0.42,8590
Lowa,3.4,37.1,25.8,3.5,49.7,0.9,6.6,13.5,0.8,11.85,0.8,9280
Lowa,8.8,28.4,28.7,4,40.1,0.7,13.4,13.1,2.98,11.7,0.69,7810
Lowa,8.1,33.5,21.8,4.2,44.1,0.8,16.4,12.8,3.57,6.3,2.89,8172
Lowa,4.5,35,22.8,4.2,52.5,0.9,7.7,11.9,1.6,8.9,1.38,9470
Lowa,7.7,31.1,30,4,41,0.7,13.5,10.8,1.89,6.03,2.84,7580
